GEOID,CountyFIPS,BoroCode,BoroName,BoroCT2020,CT2020,CTLabel,CCD2023
36085030301,085,5,Staten Island,5030301,030301,303.01,49
36085030302,085,5,Staten Island,5030302,030302,303.02,49
36085031901,085,5,Staten Island,5031901,031901,319.01,49
36085031902,085,5,Staten Island,5031902,031902,319.02,49
36085032300,085,5,Staten Island,5032300,032300,323,49
36085009702,085,5,Staten Island,5009702,009702,97.02,49
36085002002,085,5,Staten Island,5002002,002002,20.02,50
36085005000,085,5,Staten Island,5005000,005000,50,50
36085006400,085,5,Staten Island,5006400,006400,64,50
36085007001,085,5,Staten Island,5007001,007001,70.01,50
36085007002,085,5,Staten Island,5007002,007002,70.02,50
36085007400,085,5,Staten Island,5007400,007400,74,50
36085009601,085,5,Staten Island,5009601,009601,96.01,50
36085009602,085,5,Staten Island,5009602,009602,96.02,50
36085011401,085,5,Staten Island,5011401,011401,114.01,50
36085011201,085,5,Staten Island,5011201,011201,112.01,50
36085011203,085,5,Staten Island,5011203,011203,112.03,50
36085011402,085,5,Staten Island,5011402,011402,114.02,50
36085012200,085,5,Staten Island,5012200,012200,122,50
36085012804,085,5,Staten Island,5012804,012804,128.04,50
36085013400,085,5,Staten Island,5013400,013400,134,50
36085017300,085,5,Staten Island,5017300,017300,173,49
36085017701,085,5,Staten Island,5017701,017701,177.01,50
36085017702,085,5,Staten Island,5017702,017702,177.02,50
36085018100,085,5,Staten Island,5018100,018100,181,50
36085018703,085,5,Staten Island,5018703,018703,187.03,50
36085018704,085,5,Staten Island,5018704,018704,187.04,50
36085018902,085,5,Staten Island,5018902,018902,189.02,50
36085027302,085,5,Staten Island,5027302,027302,273.02,50
36085027900,085,5,Staten Island,5027900,027900,279,50
36085027301,085,5,Staten Island,5027301,027301,273.01,51
36085027702,085,5,Staten Island,5027702,027702,277.02,51
36085027704,085,5,Staten Island,5027704,027704,277.04,51
36085027705,085,5,Staten Island,5027705,027705,277.05,51
36085027706,085,5,Staten Island,5027706,027706,277.06,51
36085029102,085,5,Staten Island,5029102,029102,291.02,50
36085029104,085,5,Staten Island,5029104,029104,291.04,50
36085029105,085,5,Staten Island,5029105,029105,291.05,50
36085029106,085,5,Staten Island,5029106,029106,291.06,51
36085022802,085,5,Staten Island,5022802,022802,228.02,50
36085012805,085,5,Staten Island,5012805,012805,128.05,50
36085012806,085,5,Staten Island,5012806,012806,128.06,50
36085013201,085,5,Staten Island,5013201,013201,132.01,50
36085013204,085,5,Staten Island,5013204,013204,132.04,51
36085013800,085,5,Staten Island,5013800,013800,138,50
36085013203,085,5,Staten Island,5013203,013203,132.03,51
36085014604,085,5,Staten Island,5014604,014604,146.04,51
36085014605,085,5,Staten Island,5014605,014605,146.05,51
36085014606,085,5,Staten Island,5014606,014606,146.06,51
36085014607,085,5,Staten Island,5014607,014607,146.07,51
36085014608,085,5,Staten Island,5014608,014608,146.08,51
36085015601,085,5,Staten Island,5015601,015601,156.01,51
36085015602,085,5,Staten Island,5015602,015602,156.02,51
36085015603,085,5,Staten Island,5015603,015603,156.03,51
36085017011,085,5,Staten Island,5017011,017011,170.11,51
36085017012,085,5,Staten Island,5017012,017012,170.12,51
36085017007,085,5,Staten Island,5017007,017007,170.07,51
36085017013,085,5,Staten Island,5017013,017013,170.13,51
36085017014,085,5,Staten Island,5017014,017014,170.14,51
36085017015,085,5,Staten Island,5017015,017015,170.15,51
36085017016,085,5,Staten Island,5017016,017016,170.16,51
36085020805,085,5,Staten Island,5020805,020805,208.05,51
36085020806,085,5,Staten Island,5020806,020806,208.06,51
36085017005,085,5,Staten Island,5017005,017005,170.05,51
36085017009,085,5,Staten Island,5017009,017009,170.09,51
36085017600,085,5,Staten Island,5017600,017600,176,51
36085019800,085,5,Staten Island,5019800,019800,198,51
36085020803,085,5,Staten Island,5020803,020803,208.03,51
36085020804,085,5,Staten Island,5020804,020804,208.04,51
36085022601,085,5,Staten Island,5022601,022601,226.01,51
36085022602,085,5,Staten Island,5022602,022602,226.02,51
36085024401,085,5,Staten Island,5024401,024401,244.01,51
36085024402,085,5,Staten Island,5024402,024402,244.02,51
36085024800,085,5,Staten Island,5024800,024800,248,51
36085022801,085,5,Staten Island,5022801,022801,228.01,51
36085001800,085,5,Staten Island,5001800,001800,18,50
36085990100,085,5,Staten Island,5990100,990100,9901,50
36085011204,085,5,Staten Island,5011204,011204,112.04,50
36085015400,085,5,Staten Island,5015400,015400,154,51
