"GEO_ID","NAME","P1_001N","P1_002N","P1_003N","P1_004N","P1_005N","P1_006N","P1_007N","P1_008N","P1_009N","P1_010N","P1_011N","P1_012N","P1_013N","P1_014N","P1_015N","P1_016N","P1_017N","P1_018N","P1_019N","P1_020N","P1_021N","P1_022N","P1_023N","P1_024N","P1_025N","P1_026N","P1_027N","P1_028N","P1_029N","P1_030N","P1_031N","P1_032N","P1_033N","P1_034N","P1_035N","P1_036N","P1_037N","P1_038N","P1_039N","P1_040N","P1_041N","P1_042N","P1_043N","P1_044N","P1_045N","P1_046N","P1_047N","P1_048N","P1_049N","P1_050N","P1_051N","P1_052N","P1_053N","P1_054N","P1_055N","P1_056N","P1_057N","P1_058N","P1_059N","P1_060N","P1_061N","P1_062N","P1_063N","P1_064N","P1_065N","P1_066N","P1_067N","P1_068N","P1_069N","P1_070N","P1_071N",
"1400000US36055009402","Census Tract 94.02, Monroe County, New York","2092","1908","1091","523","3","194","1","96","184","167","32","17","9","0","88","5","0","0","10","2","0","2","0","0","2","13","5","1","0","2","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","2","4","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36055009403","Census Tract 94.03, Monroe County, New York","653","646","241","398","0","5","0","2","7","4","0","0","0","2","0","0","0","1","1","0","0","0","0","0","0","2","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36055009404","Census Tract 94.04, Monroe County, New York","633","606","376","147","2","54","0","27","27","24","4","8","3","0","4","2","1","0","1","0","0","0","1","0","0","3","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36055009500","Census Tract 95, Monroe County, New York","3046","2806","1328","1146","7","137","3","185","240","226","61","14","10","2","96","10","4","0","20","0","0","5","1","1","2","10","8","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","4","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36055009601","Census Tract 96.01, Monroe County, New York","1791","1651","259","1240","7","19","0","126","140","122","39","3","4","0","39","14","1","0","22","0","0","0","0","0","0","15","9","2","0","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","3","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36055009602","Census Tract 96.02, Monroe County, New York","1618","1385","304","920","4","25","1","131","233","215","79","15","13","0","75","17","0","0","16","0","0","0","0","0","0","16","10","0","0","4","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36055009605","Census Tract 96.05, Monroe County, New York","3445","2962","848","1511","20","121","3","459","483","451","165","35","5","1","176","17","5","0","40","0","0","4","0","0","3","24","11","1","0","9","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","8","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36055010100","Census Tract 101, Monroe County, New York","3555","3303","3085","98","8","47","0","65","252","229","38","44","21","0","114","3","4","0","1","1","0","3","0","0","0","16","6","1","0","0","3","0","1","1","2","0","0","1","1","0","0","0","0","0","0","0","5","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0",
"1400000US36055010200","Census Tract 102, Monroe County, New York","3884","3645","3507","60","0","46","0","32","239","228","31","27","22","0","141","3","0","0","4","0","0","0","0","0","0","9","3","1","0","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36055010300","Census Tract 103, Monroe County, New York","3737","3485","3310","95","9","39","3","29","252","234","58","45","21","0","99","1","0","0","6","0","0","0","2","0","2","17","1","0","0","12","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36055010400","Census Tract 104, Monroe County, New York","5268","4766","3655","710","18","108","0","275","502","459","103","50","31","0","227","4","0","0","38","0","1","0","3","1","1","28","13","2","0","10","0","0","2","0","0","0","0","0","0","0","0","1","0","0","0","0","15","0","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36055010500","Census Tract 105, Monroe County, New York","4477","4263","3969","143","11","70","3","67","214","204","37","58","11","1","91","0","0","0","3","0","0","0","0","3","0","7","3","1","0","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","3","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36055010601","Census Tract 106.01, Monroe County, New York","2697","2504","1969","332","13","62","0","128","193","189","47","28","6","0","88","2","0","5","12","0","0","0","0","1","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36055010602","Census Tract 106.02, Monroe County, New York","3964","3625","2965","430","5","84","0","141","339","323","63","13","66","0","146","6","2","0","25","0","0","0","2","0","0","12","8","0","0","1","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36055010700","Census Tract 107, Monroe County, New York","3359","3136","2830","175","9","35","0","87","223","212","42","65","19","0","70","2","0","0","5","3","0","3","0","2","1","10","4","2","0","2","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0",
"1400000US36055010800","Census Tract 108, Monroe County, New York","2902","2737","2461","165","7","33","1","70","165","156","18","19","20","1","85","1","0","0","4","0","0","1","2","2","3","5","0","0","0","0","0","0","1","0","4","0","0","0","0","0","0","0","0","0","0","0","4","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36055010901","Census Tract 109.01, Monroe County, New York","5032","4490","2361","1456","21","160","2","490","542","491","119","8","54","0","228","21","2","0","50","0","0","3","3","2","1","50","28","4","0","12","2","0","2","0","0","0","0","0","2","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36055010902","Census Tract 109.02, Monroe County, New York","3253","3011","2301","461","9","60","0","180","242","219","42","19","19","0","112","0","7","2","12","0","1","2","1","1","1","22","12","1","0","8","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36055011000","Census Tract 110, Monroe County, New York","5065","4703","3759","668","14","79","0","183","362","327","71","24","40","0","148","16","4","0","22","0","0","0","0","1","1","34","14","0","0","10","0","0","9","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0",
"1400000US36055011100","Census Tract 111, Monroe County, New York","4034","3757","3272","346","12","39","1","87","277","247","66","38","25","0","99","7","6","0","5","0","0","0","1","0","0","25","13","4","0","2","1","0","3","2","0","0","0","0","0","0","0","0","0","0","0","0","5","2","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36055011201","Census Tract 112.01, Monroe County, New York","3528","3369","3209","54","3","74","0","29","159","145","27","35","16","0","63","0","0","0","4","0","0","0","0","0","0","10","1","0","0","1","2","0","5","0","0","0","0","0","1","0","0","0","0","0","0","0","3","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0",
"1400000US36055011203","Census Tract 112.03, Monroe County, New York","2068","1944","1878","30","0","26","0","10","124","116","13","21","13","0","68","0","1","0","0","0","0","0","0","0","0","8","0","0","0","7","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36055011205","Census Tract 112.05, Monroe County, New York","5775","5518","5249","85","5","133","2","44","257","246","23","51","49","4","115","1","0","0","0","0","0","0","2","1","0","9","1","0","0","3","0","0","4","0","0","0","1","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36055011207","Census Tract 112.07, Monroe County, New York","5319","4974","4579","182","18","110","0","85","345","324","59","54","36","2","155","6","0","0","6","0","0","5","0","1","0","21","1","0","0","9","0","0","9","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36055011209","Census Tract 112.09, Monroe County, New York","4127","3908","3445","200","4","169","2","88","219","213","32","29","23","0","108","1","2","2","12","0","0","2","0","1","1","6","1","2","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36055011210","Census Tract 112.10, Monroe County, New York","1206","1163","1119","7","0","28","0","9","43","40","1","5","15","0","13","0","0","3","2","0","0","1","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36055011302","Census Tract 113.02, Monroe County, New York","5755","5419","5201","66","2","72","2","76","336","319","35","42","48","0","179","0","5","0","5","0","0","0","0","0","5","11","6","0","0","0","1","0","3","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36055011303","Census Tract 113.03, Monroe County, New York","3007","2863","2781","21","4","42","0","15","144","134","9","23","22","0","74","2","0","0","1","1","0","2","0","0","0","10","3","0","0","3","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36055011304","Census Tract 113.04, Monroe County, New York","4963","4741","4436","105","11","158","1","30","222","204","25","27","43","0","105","1","0","1","0","0","0","0","1","1","0","14","5","0","0","3","0","0","5","1","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36055011401","Census Tract 114.01, Monroe County, New York","3419","3118","2649","320","6","45","2","96","301","272","47","33","29","5","143","1","1","0","12","1","0","0","0","0","0","26","16","0","0","4","0","0","1","0","0","0","0","0","2","0","3","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36055011402","Census Tract 114.02, Monroe County, New York","3550","3382","3234","69","5","43","0","31","168","155","35","30","18","0","66","2","0","1","2","0","0","0","0","1","0","12","6","0","0","1","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36055011403","Census Tract 114.03, Monroe County, New York","2610","2415","1969","166","12","196","1","71","195","180","42","20","19","2","87","2","0","1","5","0","0","1","0","0","1","13","2","3","0","2","0","0","2","2","2","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36055011503","Census Tract 115.03, Monroe County, New York","5892","5586","5225","151","9","153","3","45","306","284","39","35","62","0","129","1","2","0","12","0","0","2","2","0","0","17","10","0","0","0","4","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","5","1","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36055011504","Census Tract 115.04, Monroe County, New York","7331","6941","6415","155","5","311","0","55","390","373","32","37","56","0","238","0","1","0","4","0","0","0","0","3","2","10","1","0","0","7","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","7","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36055011505","Census Tract 115.05, Monroe County, New York","6414","6046","5540","184","8","256","3","55","368","354","35","45","76","1","185","4","0","0","4","1","1","0","1","1","0","14","5","0","0","4","0","0","3","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36055011506","Census Tract 115.06, Monroe County, New York","3971","3814","3612","69","9","99","0","25","157","149","22","27","27","0","64","2","0","3","1","0","0","0","0","2","1","4","0","0","0","0","0","0","1","0","1","0","0","0","1","1","0","0","0","0","0","0","3","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0",
"1400000US36055011507","Census Tract 115.07, Monroe County, New York","3969","3714","3324","161","4","143","0","82","255","231","23","30","34","0","135","4","5","0","0","0","0","0","0","0","0","18","7","2","0","5","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36055011601","Census Tract 116.01, Monroe County, New York","5742","5458","5044","167","5","173","0","69","284","267","58","38","35","3","117","8","2","0","5","0","0","0","0","0","1","15","3","0","1","6","1","0","1","0","2","0","0","0","0","0","1","0","0","0","0","0","2","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36055011603","Census Tract 116.03, Monroe County, New York","1230","1126","1051","31","4","23","3","14","104","97","14","37","5","1","36","1","0","0","0","0","0","0","0","0","3","6","0","0","0","2","0","0","1","0","2","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36055011604","Census Tract 116.04, Monroe County, New York","2650","2523","2364","62","12","74","0","11","127","120","12","20","20","0","63","2","0","0","1","0","0","0","0","2","0","7","1","0","0","2","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36055011605","Census Tract 116.05, Monroe County, New York","2239","2101","1978","45","1","58","0","19","138","120","19","18","23","0","57","0","0","0","2","0","0","0","1","0","0","18","5","1","0","2","0","0","7","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36055011705","Census Tract 117.05, Monroe County, New York","2615","2494","2360","27","1","87","0","19","121","113","9","8","26","0","66","0","1","0","2","0","0","1","0","0","0","7","1","3","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36055011707","Census Tract 117.07, Monroe County, New York","7072","6732","6388","124","3","172","1","44","340","329","69","53","45","1","148","0","3","0","8","0","0","0","0","1","1","9","4","1","0","1","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36055011708","Census Tract 117.08, Monroe County, New York","3724","3569","3370","37","6","110","1","45","155","142","12","23","14","0","84","1","2","0","3","0","0","0","0","3","0","13","4","0","0","2","0","0","0","1","4","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36055011709","Census Tract 117.09, Monroe County, New York","2853","2734","2543","41","1","139","0","10","119","117","16","28","38","0","35","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36055011710","Census Tract 117.10, Monroe County, New York","5967","5650","5243","138","10","182","2","75","317","305","48","52","49","3","146","2","0","0","3","0","1","0","0","1","0","12","0","0","0","4","0","0","3","0","3","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36055011711","Census Tract 117.11, Monroe County, New York","2046","1969","1846","32","0","77","0","14","77","74","6","7","8","0","51","0","0","2","0","0","0","0","0","0","0","3","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36055011712","Census Tract 117.12, Monroe County, New York","5482","5157","4819","104","1","194","0","39","325","307","35","50","61","0","146","4","5","0","2","0","0","2","2","0","0","12","0","2","0","4","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","6","2","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36055011800","Census Tract 118, Monroe County, New York","5345","5010","4746","122","7","88","2","45","335","318","53","72","36","1","153","1","0","1","0","0","0","0","0","1","0","16","10","1","0","3","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36055011901","Census Tract 119.01, Monroe County, New York","6319","5966","5262","303","18","303","3","77","353","335","45","61","54","0","158","5","2","0","6","0","0","2","2","0","0","18","8","0","0","4","1","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36055011903","Census Tract 119.03, Monroe County, New York","1969","1873","1788","18","1","50","1","15","96","90","8","6","24","0","51","0","1","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","3","0","0","0","0","1","1","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36055011904","Census Tract 119.04, Monroe County, New York","4085","3917","3738","56","10","68","0","45","168","157","15","25","30","2","70","1","2","1","6","3","0","0","2","0","0","8","0","0","0","6","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","3","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36055012000","Census Tract 120, Monroe County, New York","2611","2386","2187","118","5","38","0","38","225","207","82","19","20","0","77","0","1","0","6","0","0","0","2","0","0","17","11","1","0","1","0","0","0","3","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36055012100","Census Tract 121, Monroe County, New York","3725","3454","3195","138","12","49","7","53","271","251","62","48","36","2","87","5","0","1","4","1","0","0","3","1","1","16","5","1","0","2","0","0","6","0","0","0","0","0","1","0","0","1","0","0","0","0","4","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36055012201","Census Tract 122.01, Monroe County, New York","5944","5638","5187","211","9","140","1","90","306","280","52","53","46","0","116","4","0","0","0","0","0","0","5","3","1","25","9","1","0","6","0","0","6","0","2","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36055012202","Census Tract 122.02, Monroe County, New York","3630","3469","3225","75","4","134","3","28","161","151","14","13","42","0","78","0","2","0","0","0","0","1","0","1","0","10","3","1","0","3","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36055012301","Census Tract 123.01, Monroe County, New York","5998","5615","4869","118","0","553","0","75","383","356","31","11","108","3","188","1","4","0","8","0","0","0","0","0","2","26","11","2","0","4","0","0","7","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36055012304","Census Tract 123.04, Monroe County, New York","4436","4123","3601","63","9","426","2","22","313","292","20","34","81","7","129","6","0","1","1","1","0","0","0","12","0","16","6","4","0","2","0","0","3","0","1","0","0","0","0","0","0","0","0","0","0","0","5","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36055012305","Census Tract 123.05, Monroe County, New York","4502","4223","3566","103","8","517","0","29","279","253","30","13","87","0","112","1","3","0","1","0","0","3","1","2","0","18","12","2","0","0","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","8","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36055012307","Census Tract 123.07, Monroe County, New York","2726","2543","1711","13","2","806","0","11","183","180","22","5","84","0","65","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","2","0","0","0","0","0","0",
"1400000US36055012308","Census Tract 123.08, Monroe County, New York","3381","3227","2683","51","2","469","5","17","154","143","24","5","37","0","76","0","0","0","0","0","0","1","0","0","0","9","3","0","0","1","1","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36055012401","Census Tract 124.01, Monroe County, New York","3003","2855","2757","36","7","34","0","21","148","139","20","31","15","1","70","0","0","2","0","0","0","0","0","0","0","7","3","0","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0",
"1400000US36055012402","Census Tract 124.02, Monroe County, New York","6092","5824","5606","41","9","125","2","41","268","262","20","51","53","0","128","1","3","0","3","0","0","0","1","2","0","5","2","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36055012500","Census Tract 125, Monroe County, New York","4316","4078","3821","115","10","87","0","45","238","231","40","36","32","0","107","5","2","0","3","0","0","4","0","2","0","7","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36055012600","Census Tract 126, Monroe County, New York","5126","4825","4362","213","19","171","1","59","301","278","32","21","69","0","150","0","1","0","5","0","0","0","0","0","0","22","6","5","0","8","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36055012700","Census Tract 127, Monroe County, New York","3913","3616","3277","107","3","182","1","46","297","290","47","28","90","0","115","5","0","0","2","0","0","1","0","0","2","4","1","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36055012800","Census Tract 128, Monroe County, New York","4577","4221","3321","291","10","507","0","92","356","335","39","34","73","0","162","1","13","0","11","0","0","1","0","1","0","20","3","9","0","1","3","0","2","1","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36055012900","Census Tract 129, Monroe County, New York","5460","5070","4126","244","14","623","7","56","390","370","60","52","96","0","137","4","0","2","12","1","0","2","0","4","0","14","5","0","0","3","0","0","5","0","0","0","0","0","1","0","0","0","0","0","0","0","6","0","0","5","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36055013003","Census Tract 130.03, Monroe County, New York","1675","1529","1306","84","3","113","0","23","146","137","11","12","45","1","56","0","1","0","8","0","0","0","0","0","3","8","2","1","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36055013004","Census Tract 130.04, Monroe County, New York","5052","4682","3369","464","20","741","1","87","370","356","65","30","90","0","142","6","1","0","20","0","0","0","0","1","1","11","3","1","0","3","0","0","1","0","2","0","1","0","0","0","0","0","0","0","0","0","3","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36055013005","Census Tract 130.05, Monroe County, New York","4621","4383","2502","681","27","1049","6","118","238","218","68","16","34","0","80","4","0","0","3","1","0","0","0","12","0","17","9","0","0","7","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0",
"1400000US36055013006","Census Tract 130.06, Monroe County, New York","2397","2239","1326","256","1","617","1","38","158","143","26","26","31","0","47","5","1","0","6","0","1","0","0","0","0","15","9","2","0","0","0","0","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36055013101","Census Tract 131.01, Monroe County, New York","6633","6237","4822","604","22","702","3","84","396","378","82","68","45","0","163","0","3","0","16","0","0","1","0","0","0","18","13","2","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36055013103","Census Tract 131.03, Monroe County, New York","7916","7320","5336","511","32","1236","0","205","596","559","66","57","181","1","212","7","7","0","18","0","1","0","0","7","2","32","10","6","0","9","2","0","3","0","1","1","0","0","0","0","0","0","0","0","0","0","5","0","0","2","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36055013104","Census Tract 131.04, Monroe County, New York","5405","5003","3268","676","16","887","0","156","402","378","104","60","73","1","111","1","2","0","16","1","0","3","2","2","2","24","8","0","0","14","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36055013203","Census Tract 132.03, Monroe County, New York","5504","5087","4135","460","12","411","0","69","417","395","67","66","109","0","138","1","6","0","5","0","0","0","1","2","0","18","6","5","0","3","0","0","3","0","1","0","0","0","0","0","0","0","0","0","0","0","4","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36055013205","Census Tract 132.05, Monroe County, New York","5713","5324","3509","607","19","1072","0","117","389","353","57","44","66","0","144","10","10","2","9","2","0","1","0","0","8","34","15","0","0","13","1","0","3","1","1","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
